
===== run 'base' | device cuda | preset base =====
artifacts -> runs/base/  (train.log, metrics.jsonl, summary.json, samples.txt, figures/)
args: {"preset": "base", "run_name": "base", "checkpoint_dir": "checkpoints", "runs_dir": "runs", "batch_size": 96, "max_steps": 100000, "warmup_steps": 4000, "label_smoothing": 0.1, "dropout": 0.1, "grad_clip": 1.0, "max_len": 64, "vocab_size": 10000, "log_every": 50, "eval_every": 2000, "bleu_sentences": 1000, "num_workers": 2, "seed": 1337, "amp": true, "no_figures": false, "device": null, "resume": null}
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
data: online=True train=29000 val=1014 test=1000
vocab: 10000
model: 49,260,544 params | d_model=512 h=8 6+6
training to 100000 steps...

step  11600 | loss  1.933 | ppl     6.91 | lr 4.10e-04 | gnorm   1.47 |    17069 tok/s
step  11650 | loss  1.919 | ppl     6.81 | lr 4.09e-04 | gnorm   1.41 |    16800 tok/s
step  11700 | loss  1.947 | ppl     7.00 | lr 4.09e-04 | gnorm   1.58 |    16925 tok/s
step  11750 | loss  1.962 | ppl     7.11 | lr 4.08e-04 | gnorm   1.49 |    16841 tok/s
step  11800 | loss  2.032 | ppl     7.63 | lr 4.07e-04 | gnorm   1.60 |    16880 tok/s
step  11850 | loss  1.885 | ppl     6.58 | lr 4.06e-04 | gnorm   1.35 |    16027 tok/s
step  11900 | loss  1.877 | ppl     6.54 | lr 4.05e-04 | gnorm   1.44 |    16867 tok/s
step  11950 | loss  1.935 | ppl     6.93 | lr 4.04e-04 | gnorm   1.49 |    17150 tok/s
step  12000 | loss  1.890 | ppl     6.62 | lr 4.03e-04 | gnorm   1.43 |    17032 tok/s
  [eval @ 12000] val_loss 3.861 | val_ppl 47.51 | BLEU 21.21
step  12050 | loss  1.930 | ppl     6.89 | lr 4.03e-04 | gnorm   1.41 |     4230 tok/s
step  12100 | loss  1.950 | ppl     7.03 | lr 4.02e-04 | gnorm   1.60 |    16748 tok/s
step  12150 | loss  1.887 | ppl     6.60 | lr 4.01e-04 | gnorm   1.36 |    15947 tok/s
step  12200 | loss  1.851 | ppl     6.37 | lr 4.00e-04 | gnorm   1.32 |    16727 tok/s
step  12250 | loss  1.913 | ppl     6.78 | lr 3.99e-04 | gnorm   1.53 |    16924 tok/s
step  12300 | loss  1.885 | ppl     6.58 | lr 3.98e-04 | gnorm   1.46 |    16921 tok/s
step  12350 | loss  1.914 | ppl     6.78 | lr 3.98e-04 | gnorm   1.62 |    16538 tok/s
step  12400 | loss  1.915 | ppl     6.79 | lr 3.97e-04 | gnorm   1.48 |    16630 tok/s
step  12450 | loss  1.869 | ppl     6.48 | lr 3.96e-04 | gnorm   1.58 |    15845 tok/s
step  12500 | loss  1.903 | ppl     6.70 | lr 3.95e-04 | gnorm   1.55 |    16942 tok/s
step  12550 | loss  1.881 | ppl     6.56 | lr 3.94e-04 | gnorm   1.44 |    16816 tok/s
step  12600 | loss  1.874 | ppl     6.52 | lr 3.94e-04 | gnorm   1.45 |    16693 tok/s
step  12650 | loss  1.877 | ppl     6.54 | lr 3.93e-04 | gnorm   1.44 |    16849 tok/s
step  12700 | loss  1.946 | ppl     7.00 | lr 3.92e-04 | gnorm   1.60 |    16961 tok/s
step  12750 | loss  1.808 | ppl     6.10 | lr 3.91e-04 | gnorm   1.32 |    15935 tok/s
step  12800 | loss  1.829 | ppl     6.23 | lr 3.91e-04 | gnorm   1.62 |    17181 tok/s
step  12850 | loss  1.904 | ppl     6.71 | lr 3.90e-04 | gnorm   1.54 |    17056 tok/s
step  12900 | loss  1.807 | ppl     6.09 | lr 3.89e-04 | gnorm   1.59 |    17166 tok/s
step  12950 | loss  1.882 | ppl     6.57 | lr 3.88e-04 | gnorm   1.55 |    17182 tok/s
step  13000 | loss  1.835 | ppl     6.27 | lr 3.88e-04 | gnorm   1.37 |    17341 tok/s
step  13050 | loss  1.814 | ppl     6.14 | lr 3.87e-04 | gnorm   1.53 |    15760 tok/s
step  13100 | loss  1.833 | ppl     6.25 | lr 3.86e-04 | gnorm   1.32 |    16814 tok/s
step  13150 | loss  1.823 | ppl     6.19 | lr 3.85e-04 | gnorm   1.42 |    17137 tok/s
step  13200 | loss  1.924 | ppl     6.85 | lr 3.85e-04 | gnorm   1.51 |    17204 tok/s
step  13250 | loss  1.846 | ppl     6.34 | lr 3.84e-04 | gnorm   1.38 |    17217 tok/s
step  13300 | loss  1.852 | ppl     6.37 | lr 3.83e-04 | gnorm   1.53 |    17083 tok/s
step  13350 | loss  1.787 | ppl     5.97 | lr 3.82e-04 | gnorm   1.37 |    15881 tok/s
step  13400 | loss  1.794 | ppl     6.01 | lr 3.82e-04 | gnorm   1.45 |    17006 tok/s
step  13450 | loss  1.831 | ppl     6.24 | lr 3.81e-04 | gnorm   1.35 |    16819 tok/s
step  13500 | loss  1.824 | ppl     6.20 | lr 3.80e-04 | gnorm   1.42 |    16994 tok/s
step  13550 | loss  1.802 | ppl     6.06 | lr 3.80e-04 | gnorm   1.59 |    17136 tok/s
step  13600 | loss  1.817 | ppl     6.15 | lr 3.79e-04 | gnorm   1.47 |    17244 tok/s
step  13650 | loss  1.741 | ppl     5.70 | lr 3.78e-04 | gnorm   1.26 |    16043 tok/s
step  13700 | loss  1.817 | ppl     6.15 | lr 3.78e-04 | gnorm   1.42 |    17001 tok/s
step  13750 | loss  1.785 | ppl     5.96 | lr 3.77e-04 | gnorm   1.29 |    16962 tok/s
step  13800 | loss  1.784 | ppl     5.95 | lr 3.76e-04 | gnorm   1.38 |    17121 tok/s
step  13850 | loss  1.866 | ppl     6.46 | lr 3.76e-04 | gnorm   1.40 |    17112 tok/s
step  13900 | loss  1.879 | ppl     6.55 | lr 3.75e-04 | gnorm   1.47 |    17209 tok/s
step  13950 | loss  1.778 | ppl     5.92 | lr 3.74e-04 | gnorm   1.36 |    16139 tok/s
step  14000 | loss  1.746 | ppl     5.73 | lr 3.74e-04 | gnorm   1.28 |    17021 tok/s
  [eval @ 14000] val_loss 3.920 | val_ppl 50.38 | BLEU 20.83
step  14050 | loss  1.761 | ppl     5.82 | lr 3.73e-04 | gnorm   1.42 |     4396 tok/s
step  14100 | loss  1.824 | ppl     6.20 | lr 3.72e-04 | gnorm   1.37 |    17142 tok/s
step  14150 | loss  1.791 | ppl     6.00 | lr 3.72e-04 | gnorm   1.37 |    17103 tok/s
step  14200 | loss  1.869 | ppl     6.48 | lr 3.71e-04 | gnorm   1.39 |    17070 tok/s
step  14250 | loss  1.736 | ppl     5.68 | lr 3.70e-04 | gnorm   1.35 |    16205 tok/s
step  14300 | loss  1.746 | ppl     5.73 | lr 3.70e-04 | gnorm   1.41 |    17393 tok/s
step  14350 | loss  1.810 | ppl     6.11 | lr 3.69e-04 | gnorm   1.55 |    17125 tok/s
step  14400 | loss  1.812 | ppl     6.12 | lr 3.68e-04 | gnorm   1.47 |    17090 tok/s
step  14450 | loss  1.779 | ppl     5.92 | lr 3.68e-04 | gnorm   1.37 |    17385 tok/s
step  14500 | loss  1.874 | ppl     6.51 | lr 3.67e-04 | gnorm   1.51 |    17101 tok/s
step  14550 | loss  1.776 | ppl     5.91 | lr 3.66e-04 | gnorm   1.37 |    16250 tok/s
step  14600 | loss  1.730 | ppl     5.64 | lr 3.66e-04 | gnorm   1.33 |    16875 tok/s
step  14650 | loss  1.784 | ppl     5.95 | lr 3.65e-04 | gnorm   1.36 |    16886 tok/s
step  14700 | loss  1.816 | ppl     6.15 | lr 3.65e-04 | gnorm   1.64 |    17134 tok/s
step  14750 | loss  1.846 | ppl     6.33 | lr 3.64e-04 | gnorm   1.36 |    17011 tok/s
step  14800 | loss  1.824 | ppl     6.20 | lr 3.63e-04 | gnorm   1.55 |    17199 tok/s
step  14850 | loss  1.755 | ppl     5.78 | lr 3.63e-04 | gnorm   1.37 |    15976 tok/s
step  14900 | loss  1.769 | ppl     5.87 | lr 3.62e-04 | gnorm   1.34 |    16624 tok/s
step  14950 | loss  1.777 | ppl     5.91 | lr 3.61e-04 | gnorm   1.42 |    17083 tok/s
step  15000 | loss  1.774 | ppl     5.89 | lr 3.61e-04 | gnorm   1.46 |    17347 tok/s
step  15050 | loss  1.747 | ppl     5.74 | lr 3.60e-04 | gnorm   1.33 |    17296 tok/s
step  15100 | loss  1.820 | ppl     6.17 | lr 3.60e-04 | gnorm   1.41 |    17071 tok/s
step  15150 | loss  1.705 | ppl     5.50 | lr 3.59e-04 | gnorm   4.20 |    16802 tok/s
step  15200 | loss  1.736 | ppl     5.67 | lr 3.58e-04 | gnorm   1.33 |    16500 tok/s
step  15250 | loss  1.761 | ppl     5.82 | lr 3.58e-04 | gnorm   1.33 |    16927 tok/s
step  15300 | loss  1.774 | ppl     5.89 | lr 3.57e-04 | gnorm   1.39 |    17290 tok/s
step  15350 | loss  1.825 | ppl     6.20 | lr 3.57e-04 | gnorm   1.45 |    17335 tok/s
step  15400 | loss  1.763 | ppl     5.83 | lr 3.56e-04 | gnorm   1.32 |    17301 tok/s
step  15450 | loss  1.791 | ppl     6.00 | lr 3.56e-04 | gnorm   1.46 |    17234 tok/s
step  15500 | loss  1.669 | ppl     5.31 | lr 3.55e-04 | gnorm   1.30 |    15455 tok/s
step  15550 | loss  1.704 | ppl     5.50 | lr 3.54e-04 | gnorm   1.29 |    16197 tok/s
step  15600 | loss  1.768 | ppl     5.86 | lr 3.54e-04 | gnorm   1.50 |    16335 tok/s
step  15650 | loss  1.761 | ppl     5.82 | lr 3.53e-04 | gnorm   1.49 |    16233 tok/s
step  15700 | loss  1.735 | ppl     5.67 | lr 3.53e-04 | gnorm   1.43 |    16616 tok/s
step  15750 | loss  1.810 | ppl     6.11 | lr 3.52e-04 | gnorm   1.47 |    17314 tok/s
step  15800 | loss  1.680 | ppl     5.36 | lr 3.52e-04 | gnorm   1.33 |    15778 tok/s
step  15850 | loss  1.723 | ppl     5.60 | lr 3.51e-04 | gnorm   1.31 |    17129 tok/s
step  15900 | loss  1.743 | ppl     5.72 | lr 3.50e-04 | gnorm   1.37 |    17220 tok/s
step  15950 | loss  1.738 | ppl     5.68 | lr 3.50e-04 | gnorm   1.33 |    17486 tok/s
step  16000 | loss  1.734 | ppl     5.66 | lr 3.49e-04 | gnorm   1.28 |    17065 tok/s
  [eval @ 16000] val_loss 3.961 | val_ppl 52.53 | BLEU 20.54
step  16050 | loss  1.717 | ppl     5.57 | lr 3.49e-04 | gnorm   1.39 |     4413 tok/s
step  16100 | loss  1.691 | ppl     5.43 | lr 3.48e-04 | gnorm   1.37 |    16263 tok/s
step  16150 | loss  1.738 | ppl     5.69 | lr 3.48e-04 | gnorm   1.37 |    17135 tok/s
step  16200 | loss  1.701 | ppl     5.48 | lr 3.47e-04 | gnorm   1.38 |    17211 tok/s
step  16250 | loss  1.763 | ppl     5.83 | lr 3.47e-04 | gnorm   1.46 |    17279 tok/s
step  16300 | loss  1.755 | ppl     5.78 | lr 3.46e-04 | gnorm   1.39 |    17369 tok/s
step  16350 | loss  1.729 | ppl     5.63 | lr 3.46e-04 | gnorm   1.35 |    17494 tok/s
step  16400 | loss  1.726 | ppl     5.62 | lr 3.45e-04 | gnorm   1.52 |    15924 tok/s
step  16450 | loss  1.702 | ppl     5.48 | lr 3.45e-04 | gnorm   1.30 |    17294 tok/s
step  16500 | loss  1.740 | ppl     5.70 | lr 3.44e-04 | gnorm   1.42 |    17384 tok/s
step  16550 | loss  1.711 | ppl     5.53 | lr 3.44e-04 | gnorm   1.36 |    17031 tok/s
step  16600 | loss  1.785 | ppl     5.96 | lr 3.43e-04 | gnorm   1.42 |    17104 tok/s
step  16650 | loss  1.777 | ppl     5.91 | lr 3.42e-04 | gnorm   1.36 |    16892 tok/s
step  16700 | loss  1.681 | ppl     5.37 | lr 3.42e-04 | gnorm   1.26 |    16248 tok/s
step  16750 | loss  1.712 | ppl     5.54 | lr 3.41e-04 | gnorm   1.46 |    17198 tok/s
step  16800 | loss  1.718 | ppl     5.57 | lr 3.41e-04 | gnorm   1.18 |    17070 tok/s
step  16850 | loss  1.730 | ppl     5.64 | lr 3.40e-04 | gnorm   1.33 |    17031 tok/s
step  16900 | loss  1.700 | ppl     5.47 | lr 3.40e-04 | gnorm   1.40 |    16878 tok/s
step  16950 | loss  1.720 | ppl     5.59 | lr 3.39e-04 | gnorm   1.40 |    17032 tok/s
step  17000 | loss  1.690 | ppl     5.42 | lr 3.39e-04 | gnorm   1.34 |    15912 tok/s
step  17050 | loss  1.696 | ppl     5.45 | lr 3.38e-04 | gnorm   1.36 |    17622 tok/s
step  17100 | loss  1.727 | ppl     5.62 | lr 3.38e-04 | gnorm   1.42 |    17398 tok/s
step  17150 | loss  1.716 | ppl     5.56 | lr 3.37e-04 | gnorm   1.46 |    17037 tok/s
step  17200 | loss  1.702 | ppl     5.48 | lr 3.37e-04 | gnorm   1.20 |    17191 tok/s
step  17250 | loss  1.696 | ppl     5.45 | lr 3.36e-04 | gnorm   1.26 |    17442 tok/s
step  17300 | loss  1.682 | ppl     5.37 | lr 3.36e-04 | gnorm   1.28 |    16188 tok/s
step  17350 | loss  1.662 | ppl     5.27 | lr 3.36e-04 | gnorm   1.32 |    17216 tok/s
step  17400 | loss  1.686 | ppl     5.40 | lr 3.35e-04 | gnorm   1.35 |    17053 tok/s
step  17450 | loss  1.719 | ppl     5.58 | lr 3.35e-04 | gnorm   1.36 |    16902 tok/s
step  17500 | loss  1.692 | ppl     5.43 | lr 3.34e-04 | gnorm   1.22 |    17013 tok/s
step  17550 | loss  1.686 | ppl     5.40 | lr 3.34e-04 | gnorm   1.18 |    16975 tok/s
step  17600 | loss  1.688 | ppl     5.41 | lr 3.33e-04 | gnorm   1.44 |    16536 tok/s
step  17650 | loss  1.643 | ppl     5.17 | lr 3.33e-04 | gnorm   1.12 |    16931 tok/s
step  17700 | loss  1.710 | ppl     5.53 | lr 3.32e-04 | gnorm   1.46 |    17163 tok/s
step  17750 | loss  1.674 | ppl     5.34 | lr 3.32e-04 | gnorm   1.22 |    17029 tok/s
step  17800 | loss  1.725 | ppl     5.61 | lr 3.31e-04 | gnorm   1.24 |    17211 tok/s
step  17850 | loss  1.722 | ppl     5.59 | lr 3.31e-04 | gnorm   1.45 |    16995 tok/s
step  17900 | loss  1.650 | ppl     5.21 | lr 3.30e-04 | gnorm   1.23 |    16212 tok/s
step  17950 | loss  1.689 | ppl     5.41 | lr 3.30e-04 | gnorm   1.36 |    17366 tok/s
step  18000 | loss  1.678 | ppl     5.35 | lr 3.29e-04 | gnorm   1.36 |    17252 tok/s
  [eval @ 18000] val_loss 3.986 | val_ppl 53.87 | BLEU 20.95
step  18050 | loss  1.688 | ppl     5.41 | lr 3.29e-04 | gnorm   1.30 |     4574 tok/s
step  18100 | loss  1.686 | ppl     5.40 | lr 3.28e-04 | gnorm   1.36 |    17039 tok/s
step  18150 | loss  1.731 | ppl     5.64 | lr 3.28e-04 | gnorm   1.37 |    16949 tok/s
step  18200 | loss  1.643 | ppl     5.17 | lr 3.28e-04 | gnorm   1.25 |    16042 tok/s
step  18250 | loss  1.648 | ppl     5.20 | lr 3.27e-04 | gnorm   1.33 |    16387 tok/s
step  18300 | loss  1.712 | ppl     5.54 | lr 3.27e-04 | gnorm   1.58 |    16237 tok/s
step  18350 | loss  1.685 | ppl     5.40 | lr 3.26e-04 | gnorm   1.39 |    17380 tok/s
step  18400 | loss  1.664 | ppl     5.28 | lr 3.26e-04 | gnorm   1.34 |    17108 tok/s
step  18450 | loss  1.729 | ppl     5.63 | lr 3.25e-04 | gnorm   1.24 |    17617 tok/s
step  18500 | loss  1.621 | ppl     5.06 | lr 3.25e-04 | gnorm   1.23 |    16373 tok/s
step  18550 | loss  1.678 | ppl     5.35 | lr 3.24e-04 | gnorm   1.31 |    16925 tok/s
step  18600 | loss  1.641 | ppl     5.16 | lr 3.24e-04 | gnorm   1.10 |    17306 tok/s
step  18650 | loss  1.664 | ppl     5.28 | lr 3.24e-04 | gnorm   1.30 |    17152 tok/s
step  18700 | loss  1.675 | ppl     5.34 | lr 3.23e-04 | gnorm   1.25 |    16419 tok/s
step  18750 | loss  1.690 | ppl     5.42 | lr 3.23e-04 | gnorm   1.30 |    16660 tok/s
step  18800 | loss  1.626 | ppl     5.09 | lr 3.22e-04 | gnorm   1.17 |    15767 tok/s
step  18850 | loss  1.622 | ppl     5.07 | lr 3.22e-04 | gnorm   1.26 |    17120 tok/s
step  18900 | loss  1.632 | ppl     5.12 | lr 3.21e-04 | gnorm   1.17 |    17305 tok/s
step  18950 | loss  1.667 | ppl     5.30 | lr 3.21e-04 | gnorm   1.29 |    17212 tok/s
step  19000 | loss  1.663 | ppl     5.27 | lr 3.21e-04 | gnorm   1.21 |    17219 tok/s
step  19050 | loss  1.686 | ppl     5.40 | lr 3.20e-04 | gnorm   1.40 |    16873 tok/s
step  19100 | loss  1.647 | ppl     5.19 | lr 3.20e-04 | gnorm   1.44 |    16064 tok/s
step  19150 | loss  1.698 | ppl     5.46 | lr 3.19e-04 | gnorm   1.32 |    16670 tok/s
step  19200 | loss  1.639 | ppl     5.15 | lr 3.19e-04 | gnorm   1.24 |    17296 tok/s
step  19250 | loss  1.692 | ppl     5.43 | lr 3.19e-04 | gnorm   1.48 |    17117 tok/s
step  19300 | loss  1.658 | ppl     5.25 | lr 3.18e-04 | gnorm   1.27 |    17177 tok/s
step  19350 | loss  1.687 | ppl     5.41 | lr 3.18e-04 | gnorm   1.36 |    17145 tok/s
step  19400 | loss  1.632 | ppl     5.11 | lr 3.17e-04 | gnorm   1.18 |    16219 tok/s
step  19450 | loss  1.621 | ppl     5.06 | lr 3.17e-04 | gnorm   1.23 |    17094 tok/s
step  19500 | loss  1.626 | ppl     5.08 | lr 3.16e-04 | gnorm   1.23 |    17203 tok/s
step  19550 | loss  1.631 | ppl     5.11 | lr 3.16e-04 | gnorm   1.30 |    17066 tok/s
step  19600 | loss  1.663 | ppl     5.27 | lr 3.16e-04 | gnorm   1.26 |    17218 tok/s
step  19650 | loss  1.671 | ppl     5.32 | lr 3.15e-04 | gnorm   1.36 |    17043 tok/s
step  19700 | loss  1.608 | ppl     4.99 | lr 3.15e-04 | gnorm   1.13 |    16221 tok/s
step  19750 | loss  1.648 | ppl     5.20 | lr 3.14e-04 | gnorm   1.29 |    16669 tok/s
step  19800 | loss  1.633 | ppl     5.12 | lr 3.14e-04 | gnorm   1.16 |    17210 tok/s
step  19850 | loss  1.634 | ppl     5.12 | lr 3.14e-04 | gnorm   1.28 |    17220 tok/s
step  19900 | loss  1.704 | ppl     5.49 | lr 3.13e-04 | gnorm   1.35 |    17125 tok/s
step  19950 | loss  1.636 | ppl     5.13 | lr 3.13e-04 | gnorm   1.17 |    16885 tok/s
step  20000 | loss  1.612 | ppl     5.01 | lr 3.13e-04 | gnorm   1.21 |    16152 tok/s
  [eval @ 20000] val_loss 3.998 | val_ppl 54.48 | BLEU 20.06
step  20050 | loss  1.625 | ppl     5.08 | lr 3.12e-04 | gnorm   1.25 |     4266 tok/s
step  20100 | loss  1.633 | ppl     5.12 | lr 3.12e-04 | gnorm   1.12 |    17154 tok/s
step  20150 | loss  1.669 | ppl     5.31 | lr 3.11e-04 | gnorm   1.31 |    17190 tok/s
step  20200 | loss  1.656 | ppl     5.24 | lr 3.11e-04 | gnorm   1.39 |    17336 tok/s
step  20250 | loss  1.648 | ppl     5.19 | lr 3.11e-04 | gnorm   1.27 |    17107 tok/s
step  20300 | loss  1.646 | ppl     5.19 | lr 3.10e-04 | gnorm   1.18 |    17332 tok/s
step  20350 | loss  1.604 | ppl     4.97 | lr 3.10e-04 | gnorm   1.30 |    16245 tok/s
step  20400 | loss  1.627 | ppl     5.09 | lr 3.09e-04 | gnorm   1.18 |    17232 tok/s
step  20450 | loss  1.625 | ppl     5.08 | lr 3.09e-04 | gnorm   1.22 |    17083 tok/s
step  20500 | loss  1.633 | ppl     5.12 | lr 3.09e-04 | gnorm   1.18 |    16962 tok/s
step  20550 | loss  1.651 | ppl     5.21 | lr 3.08e-04 | gnorm   1.77 |    16914 tok/s
step  20600 | loss  1.628 | ppl     5.09 | lr 3.08e-04 | gnorm   1.18 |    17161 tok/s
step  20650 | loss  1.617 | ppl     5.04 | lr 3.08e-04 | gnorm   1.15 |    15601 tok/s
step  20700 | loss  1.609 | ppl     5.00 | lr 3.07e-04 | gnorm   1.17 |    16270 tok/s
step  20750 | loss  1.622 | ppl     5.06 | lr 3.07e-04 | gnorm   1.06 |    16620 tok/s
step  20800 | loss  1.642 | ppl     5.16 | lr 3.06e-04 | gnorm   1.42 |    16455 tok/s
step  20850 | loss  1.635 | ppl     5.13 | lr 3.06e-04 | gnorm   1.28 |    17178 tok/s
step  20900 | loss  1.635 | ppl     5.13 | lr 3.06e-04 | gnorm   1.29 |    16960 tok/s
step  20950 | loss  1.633 | ppl     5.12 | lr 3.05e-04 | gnorm   1.42 |    16085 tok/s
step  21000 | loss  1.607 | ppl     4.99 | lr 3.05e-04 | gnorm   1.09 |    17358 tok/s
step  21050 | loss  1.597 | ppl     4.94 | lr 3.05e-04 | gnorm   1.10 |    17365 tok/s
step  21100 | loss  1.600 | ppl     4.96 | lr 3.04e-04 | gnorm   1.05 |    17344 tok/s
step  21150 | loss  1.622 | ppl     5.06 | lr 3.04e-04 | gnorm   1.14 |    17412 tok/s
step  21200 | loss  1.646 | ppl     5.19 | lr 3.04e-04 | gnorm   1.19 |    17392 tok/s
step  21250 | loss  1.618 | ppl     5.04 | lr 3.03e-04 | gnorm   1.13 |    15915 tok/s
step  21300 | loss  1.584 | ppl     4.88 | lr 3.03e-04 | gnorm   1.15 |    16927 tok/s
step  21350 | loss  1.641 | ppl     5.16 | lr 3.02e-04 | gnorm   1.33 |    16700 tok/s
step  21400 | loss  1.631 | ppl     5.11 | lr 3.02e-04 | gnorm   1.29 |    17198 tok/s
step  21450 | loss  1.615 | ppl     5.03 | lr 3.02e-04 | gnorm   1.15 |    17052 tok/s
step  21500 | loss  1.621 | ppl     5.06 | lr 3.01e-04 | gnorm   1.19 |    17024 tok/s
step  21550 | loss  1.605 | ppl     4.98 | lr 3.01e-04 | gnorm   1.20 |    16180 tok/s
step  21600 | loss  1.613 | ppl     5.02 | lr 3.01e-04 | gnorm   1.21 |    17379 tok/s
step  21650 | loss  1.631 | ppl     5.11 | lr 3.00e-04 | gnorm   1.19 |    17285 tok/s
step  21700 | loss  1.648 | ppl     5.20 | lr 3.00e-04 | gnorm   1.41 |    17385 tok/s
step  21750 | loss  1.621 | ppl     5.06 | lr 3.00e-04 | gnorm   1.11 |    17290 tok/s
step  21800 | loss  1.618 | ppl     5.04 | lr 2.99e-04 | gnorm   1.11 |    16967 tok/s
step  21850 | loss  1.547 | ppl     4.70 | lr 2.99e-04 | gnorm   1.12 |    16061 tok/s
step  21900 | loss  1.593 | ppl     4.92 | lr 2.99e-04 | gnorm   1.14 |    17187 tok/s
step  21950 | loss  1.589 | ppl     4.90 | lr 2.98e-04 | gnorm   1.15 |    17226 tok/s
step  22000 | loss  1.577 | ppl     4.84 | lr 2.98e-04 | gnorm   1.07 |    17294 tok/s
  [eval @ 22000] val_loss 3.997 | val_ppl 54.46 | BLEU 20.73
step  22050 | loss  1.641 | ppl     5.16 | lr 2.98e-04 | gnorm   1.24 |     4565 tok/s
step  22100 | loss  1.630 | ppl     5.10 | lr 2.97e-04 | gnorm   1.26 |    17258 tok/s
step  22150 | loss  1.594 | ppl     4.92 | lr 2.97e-04 | gnorm   1.06 |    16216 tok/s
step  22200 | loss  1.611 | ppl     5.01 | lr 2.97e-04 | gnorm   1.27 |    16531 tok/s
step  22250 | loss  1.591 | ppl     4.91 | lr 2.96e-04 | gnorm   1.21 |    16636 tok/s
step  22300 | loss  1.617 | ppl     5.04 | lr 2.96e-04 | gnorm   1.18 |    17364 tok/s
step  22350 | loss  1.629 | ppl     5.10 | lr 2.96e-04 | gnorm   1.19 |    17173 tok/s
step  22400 | loss  1.613 | ppl     5.02 | lr 2.95e-04 | gnorm   1.32 |    17405 tok/s
step  22450 | loss  1.581 | ppl     4.86 | lr 2.95e-04 | gnorm   1.21 |    16274 tok/s
step  22500 | loss  1.608 | ppl     5.00 | lr 2.95e-04 | gnorm   1.27 |    17285 tok/s
step  22550 | loss  1.598 | ppl     4.94 | lr 2.94e-04 | gnorm   1.17 |    17373 tok/s
step  22600 | loss  1.595 | ppl     4.93 | lr 2.94e-04 | gnorm   1.20 |    17125 tok/s
step  22650 | loss  1.600 | ppl     4.95 | lr 2.94e-04 | gnorm   1.03 |    17248 tok/s
step  22700 | loss  1.599 | ppl     4.95 | lr 2.93e-04 | gnorm   1.20 |    17091 tok/s
step  22750 | loss  1.564 | ppl     4.78 | lr 2.93e-04 | gnorm   1.07 |    16556 tok/s
step  22800 | loss  1.618 | ppl     5.04 | lr 2.93e-04 | gnorm   1.32 |    16425 tok/s
step  22850 | loss  1.571 | ppl     4.81 | lr 2.92e-04 | gnorm   1.11 |    16296 tok/s
step  22900 | loss  1.613 | ppl     5.02 | lr 2.92e-04 | gnorm   1.12 |    16472 tok/s
step  22950 | loss  1.580 | ppl     4.86 | lr 2.92e-04 | gnorm   1.10 |    16427 tok/s
step  23000 | loss  1.606 | ppl     4.98 | lr 2.91e-04 | gnorm   1.20 |    17230 tok/s
step  23050 | loss  1.569 | ppl     4.80 | lr 2.91e-04 | gnorm   1.10 |    16491 tok/s
step  23100 | loss  1.587 | ppl     4.89 | lr 2.91e-04 | gnorm   1.10 |    17086 tok/s
step  23150 | loss  1.604 | ppl     4.97 | lr 2.90e-04 | gnorm   1.11 |    17501 tok/s
step  23200 | loss  1.565 | ppl     4.78 | lr 2.90e-04 | gnorm   0.98 |    17304 tok/s
step  23250 | loss  1.593 | ppl     4.92 | lr 2.90e-04 | gnorm   1.19 |    17302 tok/s
step  23300 | loss  1.618 | ppl     5.04 | lr 2.90e-04 | gnorm   1.34 |    17223 tok/s
step  23350 | loss  1.579 | ppl     4.85 | lr 2.89e-04 | gnorm   1.10 |    16133 tok/s
step  23400 | loss  1.551 | ppl     4.72 | lr 2.89e-04 | gnorm   1.00 |    17301 tok/s
step  23450 | loss  1.571 | ppl     4.81 | lr 2.89e-04 | gnorm   1.04 |    17188 tok/s
step  23500 | loss  1.587 | ppl     4.89 | lr 2.88e-04 | gnorm   1.11 |    17551 tok/s
step  23550 | loss  1.580 | ppl     4.86 | lr 2.88e-04 | gnorm   1.16 |    17140 tok/s
step  23600 | loss  1.591 | ppl     4.91 | lr 2.88e-04 | gnorm   1.15 |    17263 tok/s
step  23650 | loss  1.562 | ppl     4.77 | lr 2.87e-04 | gnorm   1.47 |    16226 tok/s
step  23700 | loss  1.574 | ppl     4.82 | lr 2.87e-04 | gnorm   1.04 |    17275 tok/s
step  23750 | loss  1.574 | ppl     4.83 | lr 2.87e-04 | gnorm   1.11 |    17274 tok/s
step  23800 | loss  1.573 | ppl     4.82 | lr 2.86e-04 | gnorm   1.06 |    17105 tok/s
step  23850 | loss  1.596 | ppl     4.93 | lr 2.86e-04 | gnorm   1.14 |    17153 tok/s
step  23900 | loss  1.599 | ppl     4.95 | lr 2.86e-04 | gnorm   1.27 |    17382 tok/s
step  23950 | loss  1.575 | ppl     4.83 | lr 2.86e-04 | gnorm   1.35 |    16359 tok/s
step  24000 | loss  1.580 | ppl     4.85 | lr 2.85e-04 | gnorm   1.04 |    17441 tok/s
  [eval @ 24000] val_loss 4.005 | val_ppl 54.86 | BLEU 20.54
step  24050 | loss  1.604 | ppl     4.97 | lr 2.85e-04 | gnorm   1.18 |     4413 tok/s
step  24100 | loss  1.579 | ppl     4.85 | lr 2.85e-04 | gnorm   1.10 |    17197 tok/s
